season,first_name,last_name,jersey,position,games_played,points,total_goals,1pt_goals,2pt_goals,scoring_points,assists,shots,shot_pct,shots_on_goal,sog_pct,2pt_shots,2pt_shot_pct,2pt_shots_on_goal,groundballs,turnovers,caused_turnovers,faceoffs,faceoff_wins,faceoff_losses,faceoff_pct,saves,save_pct,scores_against,scores_against_average,2pt_goals_against,2pt_gaa,time_on_field,total_penalties,penalty_minutes,power_play_goals,power_play_shots,short_handed_goals,short_handed_shots,short_handed_goals_against,power_play_goals_against
2022,Brett,Kennedy,11.0,D,5,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,8,1,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.5,0,0,0,0,,0
2022,Roman,Puglise,,SSDM,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2022,Zach,Geddes,13.0,SSDM,6,0,0,0,0,0,0,2,0.0,2,1.0,1,0.0,1,8,2,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2022,Will,Jones,14.0,D,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2022,Jack,Hannah,3.0,M,10,14,11,11,0,11,3,65,0.1692307692307692,41,0.6307692307692307,3,0.0,2,5,5,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,2,1.0,0,1,0,0,,0
2022,Wheaton,Jackoboice,15.0,M,6,1,1,1,0,1,0,11,0.0909090909090909,2,0.1818181818181818,1,0.0,1,2,3,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2022,Jonathan,Donville,33.0,M,6,9,8,8,0,8,1,24,0.3333333333333333,18,0.75,0,0.0,0,3,5,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,1,0,0,,0
2022,Ryan,McNulty,55.0,LSM,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2022,Justin,Inacio,30.0,FO,8,2,2,2,0,2,0,6,0.3333333333333333,3,0.5,0,0.0,0,33,0,0,183,77,105,0.4207650273224044,0,0.0,0,0.0,0,0.0,0,1,0.5,0,0,0,0,,0
2022,Nakeie,Montgomery,1.0,M,10,9,6,5,1,7,2,23,0.2608695652173913,15,0.6521739130434783,5,0.2,4,6,3,3,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,1.0,0,0,0,0,,0
2022,Keegan,Khan,76.0,M,7,9,6,6,0,6,3,18,0.3333333333333333,9,0.5,0,0.0,0,1,10,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.5,0,0,0,0,,0
2022,Clarke,Petterson,45.0,A,1,2,1,1,0,1,1,3,0.3333333333333333,1,0.3333333333333333,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2022,Logan,Wisnauskas,12.0,A,9,35,24,24,0,24,11,62,0.3870967741935484,40,0.6451612903225806,0,0.0,0,10,7,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,3,6,0,0,,0
2022,Chris,Gray,24.0,A,10,34,17,16,1,18,16,60,0.2833333333333333,36,0.6,4,0.25,1,7,18,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,3,2.5,1,3,0,0,,0
2022,Arden,Cohen,40.0,D,10,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,18,4,3,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,2.0,0,0,0,0,,0
2022,Brendan,Nichtern,20.0,A,10,38,16,16,0,16,22,57,0.2807017543859649,38,0.6666666666666666,1,0.0,0,11,33,3,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,2,0,0,,0
2022,Asher,Nolting,0.0,A,10,23,14,14,0,14,9,49,0.2857142857142857,38,0.7755102040816326,0,0.0,0,13,31,2,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.5,0,0,0,0,,0
2022,Bubba,Fairman,2.0,SSDM,9,5,4,4,0,4,1,12,0.3333333333333333,9,0.75,1,0.0,0,17,3,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,1.0,0,0,0,0,,0
2022,Brett,Dobson,45.0,G,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,4,0,0,0,0,0,0.0,14,0.518518518518518,13,12.999999999999998,0,0.0,2880,0,0.0,0,0,0,0,,1
2022,Kevin,Crowley,,M,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2022,Joe,Resetarits,,A,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2022,Joe,Post,,FO,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2022,Ryan,Hallenbeck,24.0,SSDM,4,0,0,0,0,0,0,2,0.0,2,1.0,1,0.0,1,2,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,2,1.5,0,0,0,0,,0
2022,Ryan,Kennedy,35.0,D,2,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,5,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2022,Anthony,DeMaio,12.0,M,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2022,Zac,Tucci,8.0,FO,4,1,0,0,0,0,1,5,0.0,2,0.4,1,0.0,0,19,1,0,109,47,60,0.4311926605504587,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2022,Bailey,Savio,28.0,FO,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2022,Brennan,Kamish,77.0,SSDM,5,0,0,0,0,0,0,1,0.0,0,0.0,0,0.0,0,8,0,4,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2022,Jakob,Phaup,37.0,FO,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,5,1,0,29,11,18,0.3793103448275862,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2022,Joe,Robertson,8.0,A,4,2,1,1,0,1,1,9,0.1111111111111111,6,0.6666666666666666,0,0.0,0,2,4,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,1,0,0,,0
2022,Finn,Sullivan,36.0,D,6,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,7,3,6,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,1.0,0,0,0,0,,0
2022,Kieran,McArdle,6.0,A,10,42,19,19,0,19,23,62,0.3064516129032258,43,0.6935483870967742,2,0.0,2,19,24,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,2,0,0,,0
2022,Chris,Sabia,16.0,LSM,9,3,0,0,0,0,3,2,0.0,2,1.0,0,0.0,0,11,1,7,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,2,1.5,0,0,0,0,,0
2022,Zed,Williams,36.0,A,7,19,13,13,0,13,6,48,0.2708333333333333,29,0.6041666666666666,1,0.0,0,17,16,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.5,0,3,0,0,,0
2022,Colin,Squires,39.0,LSM,10,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,19,2,5,11,1,10,0.0909090909090909,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2022,Chris,Aslanian,30.0,M,5,9,4,4,0,4,5,20,0.2,12,0.6,4,0.0,0,6,4,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,4,0,0,,0
2022,Jack,Near,2.0,SSDM,7,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,9,1,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2022,Rob,Pannell,3.0,A,10,38,16,16,0,16,22,49,0.3265306122448979,28,0.5714285714285714,2,0.0,1,12,19,2,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,2,2,0,0,,0
2022,Sergio,Perkovic,16.0,M,9,11,8,6,2,10,1,43,0.1860465116279069,24,0.5581395348837209,12,0.1666666666666666,6,7,7,4,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.5,1,6,0,0,,0
2022,Isaiah,Davis-Allen,26.0,SSDM,10,0,0,0,0,0,0,1,0.0,1,1.0,0,0.0,0,7,4,0,9,1,8,0.1111111111111111,0,0.0,0,0.0,0,0.0,0,1,0.5,0,0,0,0,,0
2022,Patrick,Harbeson,60.0,SSDM,3,1,0,0,0,0,1,1,0.0,1,1.0,0,0.0,0,2,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2022,Charlie,Bertrand,41.0,M,10,18,18,18,0,18,0,43,0.4186046511627907,30,0.6976744186046512,1,0.0,0,3,15,2,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.5,4,6,0,0,,0
2022,Ryan,Lee,45.0,A,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2022,John,Sexton,46.0,LSM,7,1,0,0,0,0,1,3,0.0,2,0.6666666666666666,3,0.0,2,9,3,3,1,0,1,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2022,Ryder,Garnsey,50.0,A,10,25,19,19,0,19,6,47,0.4042553191489361,33,0.7021276595744681,1,0.0,0,14,17,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,3,2.5,1,2,0,0,,0
2022,Garrett,Epple,52.0,D,10,0,0,0,0,0,0,1,0.0,0,0.0,1,0.0,0,19,3,19,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,5,5.5,0,0,0,0,,0
2022,Jack,Kelly,94.0,G,7,0,0,0,0,0,0,1,0.0,1,1.0,1,0.0,1,13,7,5,0,0,0,0.0,71,0.461038961038961,87,13.408969281815262,4,0.616504334796104,18686,0,0.0,0,0,0,0,,1
2022,Justin,Guterding,22.0,M,7,16,6,6,0,6,10,25,0.24,17,0.68,0,0.0,0,5,9,2,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.5,0,1,0,0,,0
2022,Chris,Cloutier,2.0,A,6,14,9,9,0,9,5,26,0.3461538461538461,22,0.8461538461538461,0,0.0,0,11,12,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2022,Max,Adler,6.0,FO,4,1,0,0,0,0,1,1,0.0,0,0.0,0,0.0,0,20,6,0,92,39,52,0.4239130434782608,0,0.0,0,0.0,0,0.0,0,2,1.0,0,0,0,0,,0
2022,Ian,MacKay,55.0,SSDM,5,0,0,0,0,0,0,4,0.0,3,0.75,4,0.0,3,1,2,1,1,0,1,0.0,0,0.0,0,0.0,0,0.0,0,2,1.5,0,0,0,0,,0
2022,Eli,Salama,3.0,LSM,10,7,4,3,1,5,2,11,0.3636363636363636,8,0.7272727272727273,5,0.2,4,20,2,3,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,3,3.0,1,1,0,0,,0
2022,Jackson,Morrill,4.0,M,10,8,5,5,0,5,3,13,0.3846153846153846,10,0.7692307692307693,0,0.0,0,3,11,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.5,1,2,0,0,,0
2022,Michael,Manley,5.0,D,10,3,1,1,0,1,2,6,0.1666666666666666,5,0.8333333333333334,3,0.0,2,20,2,13,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,4,4.0,0,0,0,0,,0
2022,John,Ranagan,31.0,M,3,1,1,1,0,1,0,4,0.25,3,0.75,0,0.0,0,1,2,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2022,Ben,Randall,44.0,D,10,3,2,2,0,2,1,5,0.4,5,1.0,1,0.0,1,17,4,8,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2022,Bryce,Young,41.0,D,10,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,16,3,4,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,5,5.0,0,0,0,0,,0
2022,Matt,Rambo,9.0,A,10,32,21,21,0,21,11,76,0.2763157894736842,46,0.6052631578947368,0,0.0,0,15,28,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,2,0,0,,0
2022,Charlie,Hayes,23.0,SSDM,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2022,Michael,Ehrhardt,28.0,LSM,9,8,3,0,3,6,2,17,0.1764705882352941,9,0.5294117647058824,15,0.2,9,33,8,10,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,1.0,0,0,0,0,,0
2022,Brian,Phipps,30.0,G,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2022,Jay,Carlson,32.0,A,7,14,10,10,0,10,4,28,0.3571428571428571,20,0.7142857142857143,0,0.0,0,9,11,6,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,3,0,0,,0
2022,Matthew,Dunn,33.0,D,10,0,0,0,0,0,0,1,0.0,1,1.0,0,0.0,0,9,3,5,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.5,0,0,0,0,,0
2022,Connor,Kirst,34.0,SSDM,10,9,7,6,1,8,1,23,0.3043478260869565,16,0.6956521739130435,5,0.2,5,16,5,5,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.5,0,0,0,0,,0
2022,Joseph,Nardella,91.0,FO,10,6,3,3,0,3,3,8,0.375,5,0.625,0,0.0,0,81,12,0,229,150,78,0.6550218340611353,0,0.0,0,0.0,0,0.0,0,2,1.5,0,0,0,0,,0
2022,Craig,Chick,21.0,LSM,10,2,1,1,0,1,1,4,0.25,3,0.75,0,0.0,0,38,4,10,3,0,3,0.0,0,0.0,0,0.0,0,0.0,0,1,1.0,0,0,0,0,,0
2022,Reece,Eddy,9.0,LSM,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2022,Wes,Berg,14.0,A,4,6,3,3,0,3,3,10,0.3,7,0.7,0,0.0,0,2,5,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2022,Mark,Glicini,16.0,SSDM,8,1,1,1,0,1,0,1,1.0,1,1.0,0,0.0,0,5,2,3,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2022,Ryan,Smith,43.0,M,8,13,8,8,0,8,5,15,0.5333333333333333,12,0.8,0,0.0,0,2,5,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,3,3,0,0,,0
2022,Matt,Rees,44.0,D,5,0,0,0,0,0,0,4,0.0,2,0.5,3,0.0,1,6,2,2,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,2,2.0,0,0,0,0,,0
2022,Kyle,Jackson,47.0,M,9,11,7,7,0,7,4,19,0.3684210526315789,12,0.631578947368421,0,0.0,0,8,8,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,1,0,0,,0
2022,Jake,Froccaro,10.0,M,5,8,1,0,1,2,6,20,0.05,11,0.55,8,0.125,3,8,3,1,3,0,3,0.0,0,0.0,0,0.0,0,0.0,0,1,0.5,0,3,0,0,,0
2022,Tanner,Cook,77.0,M,5,3,2,2,0,2,1,7,0.2857142857142857,6,0.8571428571428571,0,0.0,0,3,5,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,2.0,0,0,0,0,,0
2022,Jarrod,Neumann,88.0,D,10,1,0,0,0,0,1,6,0.0,2,0.3333333333333333,6,0.0,2,14,5,6,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,2.0,0,0,0,0,,0
2022,Dhane,Smith,92.0,M,7,23,6,6,0,6,17,29,0.2068965517241379,17,0.5862068965517241,0,0.0,0,4,12,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,2,5,0,0,,0
2022,Will,Haus,6.0,SSDM,10,4,2,2,0,2,2,8,0.25,6,0.75,1,0.0,0,15,3,5,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.5,0,0,0,0,,0
2022,Justin,Anderson,21.0,M,10,21,15,14,1,16,5,39,0.3846153846153846,27,0.6923076923076923,1,1.0,1,12,9,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,2,1.0,1,1,1,1,,0
2022,Sean,Sconone,50.0,G,10,1,0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,20,3,3,0,0,0,0.0,113,0.54066985645933,102,10.108392691235675,6,0.59461133477857,29061,0,0.0,0,0,0,0,,5
2022,Ryan,Conrad,15.0,M,8,18,10,10,0,10,8,29,0.3448275862068966,20,0.6896551724137931,1,0.0,0,2,9,2,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.5,2,3,0,0,,0
2022,Jerry,Ragonese,37.0,FO,1,1,1,1,0,1,0,1,1.0,1,1.0,0,0.0,0,2,0,0,8,2,6,0.25,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2022,Jake,Pulver,12.0,D,10,1,1,1,0,1,0,5,0.2,3,0.6,3,0.0,2,14,9,14,8,0,8,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2022,Matt,DeLuca,1.0,G,6,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,9,1,0,0,0,0,0.0,46,0.442307692307692,59,13.098982423681775,1,0.222016651248844,12972,0,0.0,0,0,0,0,,9
2022,Ryan,Brown,4.0,A,7,11,10,9,1,11,0,43,0.2325581395348837,27,0.627906976744186,2,0.5,2,3,2,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,2,1.0,0,3,0,0,,0
2022,Chase,Fraser,95.0,A,7,13,12,12,0,12,1,39,0.3076923076923077,24,0.6153846153846154,0,0.0,0,15,20,3,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,2,1.5,2,2,0,0,,0
2022,Jack,Rowlett,99.0,D,10,1,1,1,0,1,0,2,0.5,1,0.5,1,0.0,0,17,2,7,11,2,9,0.1818181818181818,0,0.0,0,0.0,0,0.0,0,2,1.5,0,0,0,0,,0
2022,JT,Giles-Harris,1.0,D,10,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,24,4,11,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,2,1.5,0,0,0,0,,0
2022,Colin,Heacock,2.0,M,10,7,5,5,0,5,2,31,0.1612903225806451,13,0.4193548387096774,1,0.0,0,7,12,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,1.0,0,1,0,0,,0
2022,Dylan,Molloy,17.0,A,10,25,14,14,0,14,11,52,0.2692307692307692,37,0.7115384615384616,1,0.0,1,15,18,2,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,1,0,0,,0
2022,Tom,Schreiber,26.0,M,10,35,19,17,2,21,14,52,0.3653846153846153,37,0.7115384615384616,5,0.4,3,11,23,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,1,0,0,,0
2022,Holden,Garlent,70.0,D,10,2,1,0,1,2,0,3,0.3333333333333333,2,0.6666666666666666,3,0.3333333333333333,2,23,6,9,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,4,2.5,0,0,0,0,,0
2022,Blaze,Riorden,0.0,G,10,1,0,0,0,0,1,3,0.0,1,0.3333333333333333,3,0.0,1,15,3,5,0,0,0,0.0,137,0.537254901960784,126,12.6,8,0.8,28800,0,0.0,0,0,0,0,,9
2022,Mac,O'Keefe,3.0,M,10,16,11,9,2,13,3,30,0.3666666666666666,20,0.6666666666666666,5,0.4,4,5,7,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,3,7,0,0,,0
2022,Nick,Grill,8.0,LSM,10,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,10,2,5,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.5,0,0,0,0,,0
2022,Marcus,Holman,1.0,A,10,29,19,17,2,21,8,55,0.3454545454545454,38,0.6909090909090909,6,0.3333333333333333,3,22,14,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.5,3,4,0,1,,0
2022,Scott,Ratliff,32.0,D,10,2,1,1,0,1,1,10,0.1,8,0.8,8,0.0,6,27,4,13,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,3,2.5,0,0,0,1,,0
2022,Will,Manny,4.0,A,10,33,16,16,0,16,17,56,0.2857142857142857,41,0.7321428571428571,3,0.0,2,4,20,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,2,1.0,2,4,0,1,,0
2022,Connor,Fields,5.0,M,6,16,12,12,0,12,4,32,0.375,26,0.8125,0,0.0,0,5,6,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2022,Adam,Ghitelman,8.0,G,9,0,0,0,0,0,0,2,0.0,1,0.5,2,0.0,1,31,2,3,0,0,0,0.0,89,0.494444444444444,96,10.669136374160685,5,0.555684186154202,25914,1,1.0,0,0,0,0,,9
2022,Ryan,Ambler,13.0,M,10,15,13,13,0,13,2,46,0.2826086956521739,27,0.5869565217391305,1,0.0,0,5,9,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,4,0,0,,0
2022,Grant,Ament,16.0,A,5,16,4,3,1,5,11,20,0.2,13,0.65,2,0.5,2,7,8,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,2,0,0,,0
2022,Mark,McNeill,21.0,SSDM,9,1,0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,9,3,2,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.5,0,0,0,0,,0
2022,Latrell,Harris,22.0,SSDM,10,2,2,2,0,2,0,3,0.6666666666666666,2,0.6666666666666666,0,0.0,0,18,3,4,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,3,2.5,0,0,0,0,,0
2022,Dominique,Alexander,23.0,SSDM,9,2,1,1,0,1,1,1,1.0,1,1.0,0,0.0,0,15,0,9,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,4,3.0,0,0,0,0,,0
2022,Michael,Rexrode,22.0,D,10,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,22,3,6,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.5,0,0,0,0,,0
2022,Ryland,Rees,17.0,LSM,9,6,3,1,2,5,1,11,0.2727272727272727,7,0.6363636363636364,10,0.2,6,17,3,6,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,2,1.0,0,0,0,0,,0
2022,Jake,Withers,18.0,FO,6,1,1,1,0,1,0,3,0.3333333333333333,1,0.3333333333333333,0,0.0,0,28,2,2,147,69,76,0.4693877551020408,0,0.0,0,0.0,0,0.0,0,1,0.5,0,0,0,0,,0
2022,Liam,Byrnes,21.0,D,10,0,0,0,0,0,0,4,0.0,1,0.25,1,0.0,0,27,7,15,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,3,1.5,0,0,0,0,,0
2022,Michael,Sowers,22.0,A,9,32,21,21,0,21,11,59,0.3559322033898305,41,0.6949152542372882,2,0.0,0,5,12,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,1.0,4,4,0,0,,0
2022,Eli,Gobrecht,25.0,D,10,2,1,1,0,1,1,2,0.5,1,0.5,1,0.0,0,20,1,7,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,2,1.5,0,0,0,0,,0
2022,Kyle,Bernlohr,35.0,G,10,0,0,0,0,0,0,2,0.0,1,0.5,2,0.0,1,25,4,5,0,0,0,0.0,125,0.581395348837209,98,9.703971119133572,8,0.792160907684374,29085,0,0.0,0,0,0,0,,5
2022,Jake,Carraway,19.0,A,2,1,1,1,0,1,0,8,0.125,5,0.625,2,0.0,1,1,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2022,Christian,Scarpello,50.0,SSDM,6,1,0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,3,0,4,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2022,Ethan,Walker,57.0,A,9,13,9,9,0,9,4,30,0.3,16,0.5333333333333333,0,0.0,0,11,10,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.5,0,0,0,0,,0
2022,Mikie,Schlosser,59.0,M,6,5,4,3,1,5,0,18,0.2222222222222222,12,0.6666666666666666,2,0.5,1,5,5,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2022,Zach,Currier,77.0,M,10,19,11,11,0,11,8,28,0.3928571428571428,15,0.5357142857142857,2,0.0,0,53,17,6,31,3,28,0.0967741935483871,0,0.0,0,0.0,0,0.0,0,3,2.5,0,1,0,0,,0
2022,Tim,Muller,14.0,D,10,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,16,2,6,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2022,Brad,Smith,27.0,M,10,22,13,12,1,14,8,57,0.2280701754385964,38,0.6666666666666666,4,0.25,2,7,10,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,2,2,0,2,,0
2022,Steven,DeNapoli,7.0,SSDM,4,3,3,3,0,3,0,4,0.75,4,1.0,0,0.0,0,4,2,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2022,Bryan,Costabile,26.0,M,10,20,11,10,1,12,8,65,0.1692307692307692,39,0.6,10,0.1,6,17,19,3,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,2,11,0,0,,0
2022,Tucker,Durkin,51.0,D,10,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,10,2,5,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,2,1.5,0,0,0,0,,0
2022,Tim,Edwards,23.0,SSDM,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,,0
2022,Ryan,Drenner,22.0,M,10,20,17,17,0,17,3,51,0.3333333333333333,34,0.6666666666666666,3,0.0,1,8,5,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,2,0,0,,0
